id,post_node_id,post_skel_id,post_x,post_y,post_z,pre_node_id,pre_skel_id,pre_x,pre_y,pre_z
687,7858439,2433752,350786,162203,191040,7858407,23829,350769,162239,190960
689,8282643,2644869,346282,168883,164680,8282625,23829,346444,168950,164560
690,4514143,1093723,377089,115228,168120,4514137,23829,377214,115383,168160
692,12381561,1710886,340731,161375,187720,4526612,23829,340686,161429,187920
693,7816995,2413117,340190,157666,192480,4526390,23829,340200,157823,192400
694,4526743,1098443,334282,161842,174800,4526738,23829,334247,161678,174800
695,8272072,2638832,343312,165040,178040,8272070,23829,343264,164932,178040
697,8323895,2662217,344947,161345,155320,8323891,23829,344803,161433,155320
700,8268000,2636024,372004,110918,164360,8267997,23829,371777,110763,164360
701,8325567,2664272,350447,169460,159880,8325564,23829,350327,169616,159920
702,7226751,2130207,366918,150851,192000,7226750,23829,366750,150703,192000
703,8324372,2662753,344868,161431,154200,8324370,23829,345104,161524,154200
704,7829522,2419714,345007,167575,179640,7829461,23829,345012,167874,179720
706,7784028,2389373,386822,124247,180200,4513693,23829,387028,123871,180200
709,7226585,2129705,350067,161119,189600,4515371,23829,349618,161177,189400
713,8280124,2643003,344768,166614,168080,8280121,23829,344876,166758,168080
714,25301185,2659704,337315,160656,185920,4527001,23829,337518,160652,185680
715,4514146,1093729,378464,115921,167960,4514144,23829,378376,115782,167960
717,8281952,2644256,346361,168604,165440,8281933,23829,346477,168540,165440
722,4513883,1092805,383612,136932,190280,4513882,23829,383822,136932,190280
723,10888638,2684792,368278,150799,183520,15863536,23829,368390,150664,183560
724,7833178,2422500,373384,149832,188800,7833176,23829,373616,149692,188800
725,7809094,2406550,368409,142024,196040,7809077,23829,368376,142127,196200
726,7835299,2423917,344680,167625,178040,4515626,23829,344612,167798,177960
727,7858632,2402956,350330,162171,190600,7858579,23829,350211,162248,190360
732,4525118,1097112,345417,163339,189760,4525105,23829,345222,163316,189760
733,4515433,1094727,345782,161861,183960,4515429,23829,345592,161794,183960
736,7787693,2417815,368862,150957,185040,6551815,23829,368995,150759,185160
737,8280999,2643696,345799,167100,166400,8280995,23829,345755,167304,166400
738,8285697,2646902,337711,163358,164880,8285640,23829,337833,163187,165120
739,7226794,2130405,371455,147116,190760,4514281,23829,371838,147354,191320
742,8266367,2635086,370849,141492,192840,8266362,23829,370981,141208,192840
743,7817536,2413629,378707,130168,188360,3340080,23829,379691,130149,188320
745,8454361,2705155,375191,149693,187400,8270173,23829,374926,149723,187600
747,4513998,1093220,367813,142981,196960,4513994,23829,367688,143098,196960
748,7226389,2129264,340826,162091,188800,7226377,23829,340950,161883,188880
750,7226741,2130161,355883,158994,192520,4514292,23829,356074,158853,192600
751,7854412,2429035,355779,157713,192720,7854404,23829,355499,157657,192640
752,52685391,13157674,343784,167685,181120,44767227,23829,343927,167454,181120
753,8270763,2637868,342154,164991,178840,8270756,23829,342390,164883,178840
754,8322525,2659770,347344,171194,168160,8322521,23829,347100,170934,168160
755,4525034,1097067,343273,161642,189840,4525031,23829,343493,161671,189840
757,8272617,2639227,341471,163835,177480,8272592,23829,341339,163843,177560
758,8325477,2664130,350475,168436,159840,8325473,23829,350419,168628,159840
759,8285606,2646782,338501,163329,165160,8285546,23829,338380,163438,165240
760,7227385,2131968,361999,135381,198560,4513809,23829,361657,135647,198320
764,7814828,2410694,382035,142720,188560,7814810,23829,381586,142662,188640
765,4526331,1097770,341025,159096,191760,4526327,23829,340963,158926,191760
766,7787671,2391077,370143,150694,185080,7787648,23829,370083,150850,184920
767,8292662,2651302,348921,167897,157440,8292558,23829,348609,168218,158240
768,7226564,2129662,350379,161971,189280,7226560,23829,350367,161811,189280
769,8282871,2645141,348077,169661,164240,8282827,23829,347899,169653,164440
770,8322113,2659052,344650,169154,168440,8322109,23829,344798,169330,168320
771,7226731,2130125,354839,158414,192440,7226727,23829,355106,158426,192440
772,4513901,1092868,378002,142372,191320,4513898,23829,377805,142356,191320
774,8291308,2650279,348355,169736,165680,8291306,23829,348291,169600,165680
775,7787512,2390993,370225,151281,184600,7787501,23829,370019,151209,184600
777,8325587,2664341,351041,168971,159840,8325576,23829,351059,169182,159680
778,8324582,2662987,346130,161950,154160,8324557,23829,345994,162066,154200
779,8464646,2419600,351077,160857,189960,8464643,23829,350891,160817,189960
781,7226803,2130453,372294,147316,190680,4514281,23829,371838,147354,191320
782,7224487,2127039,332299,158779,173000,7224483,23829,332273,158903,172920
784,4524202,1096725,347613,163328,190720,4524194,23829,347624,163201,190680
785,4514066,1093453,379617,116925,170800,4514062,23829,379633,116767,170680
786,8266004,2634873,351102,160038,191960,7868197,23829,351018,160138,191880
788,7795136,2398228,344489,168575,177320,4515642,23829,344692,168641,177280
790,3340089,743470,379910,130143,188320,3340080,23829,379691,130149,188320
791,7796463,2399811,343774,166532,181600,7796460,23829,343998,166668,181600
792,52713815,13172872,344227,168105,180040,4515568,23829,344365,168116,179880
796,4515438,1094743,344937,161676,184040,4515436,23829,344964,162029,184040
798,7796245,2399421,343859,166720,180800,4515551,23829,343062,166718,180520
801,7855090,2430079,392183,128455,182360,7855086,23829,392271,128287,182360
802,8263583,2633614,366947,127478,192520,4513785,23829,367179,127167,192480
803,7816715,2412751,341102,156508,193680,4526482,23829,341255,156340,193480
804,7820212,2415769,345382,167567,184600,4515467,23829,345174,167325,184640
805,4513698,1092116,387275,123876,180200,4513693,23829,387028,123871,180200
811,8290026,2649503,347365,169903,164760,8289979,23829,347242,169995,164640
812,7739093,2362834,362114,152390,186560,7736901,23829,361931,152258,186560
814,8267931,2635955,370990,110203,164520,8267821,23829,371077,110061,164400
815,7856320,2431853,385403,135405,190000,4513869,23829,385351,135432,189880
816,7854371,2428898,357284,157822,192840,7854368,23829,357104,157882,192840
818,7787898,2391440,372981,149996,187480,7787876,23829,373044,150050,187640
819,7818628,1710886,352059,163946,191120,7818590,23829,351875,164042,191120
820,8322568,2659928,348048,172275,168400,8322561,23829,348113,172208,168320
821,19322955,5720655,374598,150198,187960,4514245,23829,374395,150209,187800
822,8288029,2648600,343265,162621,164360,6842092,23829,343376,162742,164280
824,7795170,2398289,344644,168669,177080,4515642,23829,344692,168641,177280
827,7858428,2433736,350597,162132,190920,7858407,23829,350769,162239,190960
828,5400398,1095414,344196,168134,179960,4515568,23829,344365,168116,179880
830,7739319,2363222,363281,151493,184240,7736731,23829,363661,151305,184120
831,8291603,2650506,348082,169031,164240,8291583,23829,348139,169126,164120
833,8292356,2651108,348588,170039,161800,8292286,23829,348504,170210,161920
834,7794484,2397277,382198,119606,175720,7794474,23829,382330,119833,175640
835,4513940,1093015,371194,140129,192320,4513937,23829,371303,140220,192360
836,7833507,1703116,373544,150422,187960,7833491,23829,373453,150328,188040
837,7827032,1101751,384232,148006,189320,4513835,23829,383991,147949,189240
838,8270479,2637655,342433,164430,179240,8270471,23829,342073,164110,179240
840,7185566,2107205,383157,120647,177400,7185563,23829,383053,120435,177400
841,7787686,2419600,368717,151300,184880,7787676,23829,368875,151034,184880
842,7854341,2419600,361708,153953,192760,7854331,23829,361853,153834,192880
843,4515440,1094753,344864,162123,184000,4515436,23829,344964,162029,184040
844,7784614,2389995,388294,124015,180000,7784612,23829,388342,123815,180000
845,7226061,2128656,337802,160644,185840,4527001,23829,337518,160652,185680
846,7792499,2395723,378216,115505,169440,7792488,23829,378441,115593,169400
847,7816022,2412014,341692,154527,195520,7815966,23829,341904,154456,195640
851,12294357,3682959,345566,165937,183720,5467063,23829,345410,166019,183760
852,7860115,2435019,396090,129009,181400,7860109,23829,396005,128926,181360
854,4515637,1095482,344379,168528,177720,4515633,23829,344607,168601,177720
855,19322974,5720672,374720,150114,187920,4514245,23829,374395,150209,187800
857,8272753,2639251,342206,163897,177200,8272749,23829,342350,163953,177200
858,7870251,2442069,375712,149575,188280,7870230,23829,375504,149615,188360
859,7831758,2421306,345895,162416,190520,5464073,23829,345799,162501,190480
860,4515515,1095036,344153,164856,183240,4515513,23829,344087,164991,183240
863,7226917,2130826,378058,141010,191720,4513910,23829,378439,141114,191640
864,7860382,2633851,378351,142124,192560,7860369,23829,378518,142026,192400
865,7797201,2400925,344197,164783,184400,4515415,23829,344529,164778,184440
866,4527687,1098966,331633,158456,171400,4527683,23829,331515,158560,171400
867,12400636,3687459,382412,145983,188640,12400639,23829,382275,145951,188680
869,7791988,2395223,379311,115114,168720,7791963,23829,379243,115001,168880
872,7830509,2420221,367087,144324,197920,7830488,23829,366826,144181,197960
873,8289849,2649410,343509,163162,163240,8289762,23829,343558,163276,163360
874,7814492,2410173,382128,144246,187840,7814490,23829,382304,144174,187800
875,7858491,2433825,351362,162010,190600,7858468,23829,351102,161810,190600
876,8271206,2638289,341797,164554,178360,8271096,23829,341841,164341,178480
878,7738741,2362607,361518,152800,186080,7736872,23829,361526,152700,186200
880,7793111,2396249,379396,116606,170600,7793092,23829,379554,116526,170480
881,8270486,2637660,341950,164098,179320,8270471,23829,342073,164110,179240
882,4514022,1093305,367041,142991,197520,4514019,23829,366958,143156,197520
883,7752283,2372564,368171,127291,192600,8263663,23829,367839,127350,192600
886,7794605,2397498,384585,120930,177200,7794582,23829,384379,120969,177200
888,8323022,2419600,345523,170532,169560,8323006,23829,345502,170371,169640
889,7836548,2424859,395549,128339,182600,7836545,23829,395469,128212,182640
892,7859293,2434531,388062,136259,190120,7859283,23829,388020,136437,190160
893,8283164,2645322,348812,167925,161320,8283146,23829,348681,167903,161360
895,7814369,2409968,381349,143162,187480,7814345,23829,381221,143314,187600
897,7795949,2399149,344632,168144,180200,7795939,23829,344726,168069,180120
900,7790995,2394162,370588,113129,165200,7790942,23829,370625,113214,165080
901,8280632,2643508,346251,168360,166680,8280619,23829,346494,168299,166680
907,8270444,2637594,343077,164414,179640,8270409,23829,342841,164474,179520
910,7752312,2372600,368165,127487,192600,8263663,23829,367839,127350,192600
911,7832157,2664521,333703,160499,177320,7832147,23829,333519,160512,177280
912,7814875,2410249,382138,141879,188960,7814873,23829,381954,142079,188960
915,7861371,2435937,384302,136707,190680,7861348,23829,384170,136636,190600
917,4513958,4182657,369510,140054,192920,4513953,23829,369648,140234,192960
918,7227434,2132089,360817,135526,198160,4513814,23829,360857,135337,198320
920,8274145,11522940,343486,165365,174800,8274142,23829,343406,165485,174800
921,7224566,2127166,333169,160913,175560,7224555,23829,332909,160671,175640
922,7794887,2397887,383558,119701,177920,7794881,23829,383492,119809,177960
923,7810429,2407823,380677,146123,184880,7810426,23829,380845,146239,184880
924,7787783,2391290,370665,151066,185680,4640309,23829,370653,150940,185760
925,8264359,2419600,361394,151920,186240,8264355,23829,361634,152048,186240
927,4513713,1092178,386083,121903,179680,4513711,23829,385973,122032,179680
928,4632735,1118387,394672,128229,182080,4632734,23829,394568,128363,182080
930,7816778,2412849,341131,157449,193520,7816777,23829,340998,157359,193480
931,7816140,2412160,342353,154895,195040,4526557,23829,342486,154673,195160
933,7227144,2131290,388480,136048,189280,7227141,23829,388832,136032,189280
935,7857972,2433349,365599,150636,183720,7857952,23829,365731,150636,183680
936,4526287,1097732,341098,158860,191560,4526282,23829,340930,158833,191560
937,8273087,2639511,342736,165126,176680,8273049,23829,342430,165248,176600
938,8322677,2660154,349218,172272,167400,8322670,23829,348939,172286,167440
939,7793096,2396218,379215,116663,170480,7793092,23829,379554,116526,170480
944,8292663,2651307,348985,168025,157440,8292558,23829,348609,168218,158240
945,8323604,2661657,346007,161674,154920,8323603,23829,346275,161786,154920
946,7814286,2409853,381926,144235,187160,7814271,23829,381835,144483,187240
948,8324041,2662359,345380,161016,154760,8324025,23829,345329,160828,154680
949,7809688,2407299,371824,140104,192760,7809683,23829,371696,140424,192760
950,4513872,1092762,385207,135402,189920,4513869,23829,385351,135432,189880
951,7225076,2127966,336039,160381,185280,7225070,23829,336199,160204,185320
952,7816988,2413111,340774,157654,192480,4526409,23829,340468,157213,192280
953,52686462,13159563,346507,168222,165720,17715725,23829,346595,168041,165800
954,30026607,11524508,347331,163312,189640,4524653,23829,347988,163418,189840
955,7826043,3136591,366692,149909,183360,7826034,23829,366540,150017,183360
956,14971421,2417820,381588,146322,188440,12400611,23829,381858,146332,188400
957,4526451,1097897,340782,156667,192880,4526447,23829,340844,156802,192880
958,7796304,2399536,343028,166604,180880,4515535,23829,343265,166622,180920
959,7826669,2418039,382373,146920,189600,7826649,23829,382482,147153,189520
960,19322807,5720545,350001,168998,161040,8325071,23829,350268,169199,160920
962,8269853,2637106,344193,162022,182120,8269842,23829,344230,161949,182320
967,17724941,343928,385324,121080,179200,4513727,23829,385345,121269,179200
968,4513774,1092403,368331,126761,192160,4513770,23829,368283,126694,192120
969,4525112,1097102,344994,163479,189760,4525105,23829,345222,163316,189760
970,4514192,1093897,370840,113752,165480,4514188,23829,370822,113870,165480
972,4525535,1097380,340888,159914,190280,4525526,23829,341053,160038,190320
974,7749064,1706854,379088,142202,190680,7749016,23829,379064,141981,190680
975,7809336,2406959,370412,140273,193200,7809330,23829,370354,140443,193320
976,7832403,2421926,394600,128779,181120,7832383,23829,394718,128813,181280
977,7854895,2429878,378644,142312,191320,7854890,23829,378505,142211,191280
980,7836312,2424688,383767,136323,190160,7836305,23829,383951,136363,190160
981,7831399,2420890,355542,158635,192480,7831385,23829,355686,158685,192600
982,8286474,2647716,337679,162733,163160,8286425,23829,337689,162785,163240
985,4513886,1092820,383732,136989,190400,4513882,23829,383822,136932,190280
987,4526431,1097876,340579,157348,192680,4526427,23829,340647,157196,192720
988,7791768,2394998,378140,115940,168560,4514129,23829,378368,115875,168560
991,8322418,2659460,345940,170732,168640,8322415,23829,345572,170832,168640
993,7787952,2391583,371593,147149,190200,7787949,23829,371781,147230,190200
